doc_id	court_code	judgment_code	justice_kind	category_code	cause_num	adjudication_date	receipt_date	judge	doc_url	status	date_publ
86740460	2607	2	5	41380	758/10075/19	"2019-11-04 00:00:00+02"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/c4f99928af040f28270f761a0f084d00.rtf	1	"2020-01-02 00:00:00+02"
86740447	2607	2	5	5952	758/16334/18	"2019-02-01 00:00:00+02"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/e8b7307dfb24bfa90a0a2444f002fc55.rtf	1	"2020-01-02 00:00:00+02"
86740431	2607	2	5	41237	758/3025/19	"2019-06-01 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/6b4fdb831e1e87213a537eb794a4a7db.rtf	1	"2020-01-02 00:00:00+02"
86740427	2607	2	5	41256	758/381/19	"2019-04-17 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/6c46eef7a2b3faf4743a4f1a396d5fa6.rtf	1	"2020-01-02 00:00:00+02"
86740425	2607	2	5	5856	758/12422/18	"2019-01-15 00:00:00+02"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/b5713ba6c34d822fee709a7c19aa0c19.rtf	1	"2020-01-02 00:00:00+02"
86740421	2607	2	5	41237	758/3026/19	"2019-06-01 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/4f475898ee45e0055e5af60bd37f6946.rtf	1	"2020-01-02 00:00:00+02"
86740419	2607	2	5	41237	758/6432/19	"2019-08-12 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/0834c48cf545ede40b86f41d2e5a0654.rtf	1	"2020-01-02 00:00:00+02"
86740418	2607	2	5	5997	758/16681/18	"2019-05-15 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/e9b4b340850da5e35140552573a1ae61.rtf	1	"2020-01-02 00:00:00+02"
86740415	2607	2	5	41254	758/7106/19	"2019-10-01 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/5e54d82f055d9137128c169861b394db.rtf	1	"2020-01-02 00:00:00+02"
86740413	2607	2	5	41254	758/6892/19	"2019-08-12 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/e2460ab380d0308dd3e7d26fbb291d25.rtf	1	"2020-01-02 00:00:00+02"
86740505	2610	2	5	41140	761/15058/19	"2019-07-18 00:00:00+03"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/a84a34d920be87c6ab19e9356f6bfba5.rtf	1	"2020-01-02 00:00:00+02"
86740521	2610	2	5	41379	761/26650/19	"2019-07-08 00:00:00+03"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/b1e2bb551fba30d0697331057406ca70.rtf	1	"2020-01-02 00:00:00+02"
86740491	2610	2	5	5952	761/11621/18	"2019-03-13 00:00:00+02"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."		0	"2020-01-02 00:00:00+02"
86740467	2610	2	5	41214	761/37770/19	"2019-12-23 00:00:00+02"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."		0	"2020-01-02 00:00:00+02"
86740469	2610	2	5	41216	761/22448/19	"2019-07-08 00:00:00+03"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."		0	"2020-01-02 00:00:00+02"
86740503	2610	2	5	41147	761/12989/19	"2019-07-18 00:00:00+03"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/fbeb122223ef558c3add17601094924d.rtf	1	"2020-01-02 00:00:00+02"
86740532	2610	2	5	10800	761/17791/18	"2019-03-18 00:00:00+02"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/1d807c4457d91b5cf6dfdc157fecb718.rtf	1	"2020-01-02 00:00:00+02"
86739951	0516	2	5	41235	229/3373/19	"2019-09-09 00:00:00+03"	"2020-01-01 00:00:00+02"	"Грубник О. М."	http://od.reyestr.court.gov.ua/files/43/d5b8c2b17c62f790b933ce9838e9144f.rtf	1	"2020-01-02 00:00:00+02"
86739966	0706	5	1	40376	302/1421/19	"2019-12-23 00:00:00+02"	"2020-01-01 00:00:00+02"	"Гайдур А. Ю."	http://od.reyestr.court.gov.ua/files/43/b40244c4f05849c6034108292da64cb6.rtf	1	"2020-01-02 00:00:00+02"
86739986	0708	5	1	40370	304/1899/19	"2019-12-30 00:00:00+02"	"2020-01-01 00:00:00+02"	"Ганько І. І."	http://od.reyestr.court.gov.ua/files/43/e11f8106df08d46ef335c01b54d22375.rtf	1	"2020-01-02 00:00:00+02"
86739987	0708	5	1	1073	304/1196/16-ц	"2019-12-24 00:00:00+02"	"2020-01-01 00:00:00+02"	"Ганько І. І."	http://od.reyestr.court.gov.ua/files/43/81f0a94ad2375fd6c90983e2518bfe9a.rtf	1	"2020-01-02 00:00:00+02"
86739999	0713	4	1	40394	309/3678/19	"2019-12-31 00:00:00+02"	"2020-01-01 00:00:00+02"	"Кемінь В. Д."	http://od.reyestr.court.gov.ua/files/43/8f5e274baf6df80721cb4229c82102a4.rtf	1	"2020-01-02 00:00:00+02"
86740008	0713	2	5	41080	309/3986/19	"2019-12-31 00:00:00+02"	"2020-01-01 00:00:00+02"	"Савицький С. А."	http://od.reyestr.court.gov.ua/files/43/9b00a9f006dc132dbc4c34a12b7fc265.rtf	1	"2020-01-02 00:00:00+02"
86740009	0713	2	4	5601	309/411/16-а	"2019-06-07 00:00:00+03"	"2020-01-01 00:00:00+02"	"Лук'янова О. В."	http://od.reyestr.court.gov.ua/files/43/9247ee28cf0134811ed1b3a38f0c03a7.rtf	1	"2020-01-02 00:00:00+02"
86740072	0706	5	1	40376	302/1431/19	"2019-12-26 00:00:00+02"	"2020-01-01 00:00:00+02"	"Гайдур А. Ю."	http://od.reyestr.court.gov.ua/files/43/d97a05f3b1a8e1c23a8f13de67c2bacb.rtf	1	"2020-01-02 00:00:00+02"
86740088	0708	5	1	40375	304/2016/19	"2019-12-24 00:00:00+02"	"2020-01-01 00:00:00+02"	"Ганько І. І."	http://od.reyestr.court.gov.ua/files/43/4c414a1131ccfd2feb1bdef0fcacf850.rtf	1	"2020-01-02 00:00:00+02"
86740093	0708	5	1	40343	304/2014/19	"2019-12-26 00:00:00+02"	"2020-01-01 00:00:00+02"	"Ганько І. І."	http://od.reyestr.court.gov.ua/files/43/48a59701f40efee2a786452600825bf1.rtf	1	"2020-01-02 00:00:00+02"
86740114	2218	2	5	41102	686/7565/19	"2019-07-12 00:00:00+03"	"2020-01-01 00:00:00+02"	"Салоїд Н. М."	http://od.reyestr.court.gov.ua/files/43/903afc68041618ffe0ea62f3a6145afe.rtf	1	"2020-01-02 00:00:00+02"
86740118	0709	5	1	40376	305/2364/19	"2019-12-31 00:00:00+02"	"2020-01-01 00:00:00+02"	"Ємчук В. Е."	http://od.reyestr.court.gov.ua/files/43/ef1a7c4316a3cd23932f868fa9038d9d.rtf	1	"2020-01-02 00:00:00+02"
86740126	0713	2	5	41080	309/3874/19	"2019-12-30 00:00:00+02"	"2020-01-01 00:00:00+02"	"Довжанин М. М."	http://od.reyestr.court.gov.ua/files/43/3e717d804e3c5fd4af7df2668143e56e.rtf	1	"2020-01-02 00:00:00+02"
86740157	1313	5	1	41452	447/3006/19	"2019-12-26 00:00:00+02"	"2020-01-01 00:00:00+02"	"Карбовнік І. М."	http://od.reyestr.court.gov.ua/files/43/31f543c9d3a22472cc32ddde84b2d268.rtf	1	"2020-01-02 00:00:00+02"
86740160	1313	2	5	41090	447/2794/19	"2019-12-26 00:00:00+02"	"2020-01-01 00:00:00+02"	"Карбовнік І. М."	http://od.reyestr.court.gov.ua/files/43/02d2ccf955ad0e50d2c4d7abc19de20f.rtf	1	"2020-01-02 00:00:00+02"
86740210	2007	2	5	41080	616/965/19	"2019-12-27 00:00:00+02"	"2020-01-01 00:00:00+02"	"Риков М. І."	http://od.reyestr.court.gov.ua/files/43/b7327c660b451333a7f41431c2167290.rtf	1	"2020-01-02 00:00:00+02"
86740233	0828	5	1	40348	330/539/19	"2019-12-28 00:00:00+02"	"2020-01-01 00:00:00+02"	"Куценко О. О."	http://od.reyestr.court.gov.ua/files/43/a4244f16dad821fced1e2bc68cd03682.rtf	1	"2020-01-02 00:00:00+02"
86740236	0828	2	5	41125	330/2164/19	"2019-12-20 00:00:00+02"	"2020-01-01 00:00:00+02"	"Федорець С. В."	http://od.reyestr.court.gov.ua/files/43/8bd4ce4eb1a49cf7b385e29fa3dc6c41.rtf	1	"2020-01-02 00:00:00+02"
86740237	0828	2	5	41235	330/2814/19	"2019-12-19 00:00:00+02"	"2020-01-01 00:00:00+02"	"Федорець С. В."	http://od.reyestr.court.gov.ua/files/43/50a1f54b8652a6be7c15fe7fb688198b.rtf	1	"2020-01-02 00:00:00+02"
86740264	0828	5	4	40171	330/2944/19	"2019-12-27 00:00:00+02"	"2020-01-01 00:00:00+02"	"Федорець С. В."	http://od.reyestr.court.gov.ua/files/43/d9f051787b961fa7ff4445b59b90c54e.rtf	1	"2020-01-02 00:00:00+02"
86740269	0828	2	5	41280	330/2687/19	"2019-12-23 00:00:00+02"	"2020-01-01 00:00:00+02"	"Куценко О. О."	http://od.reyestr.court.gov.ua/files/43/ce3ad36fd18faaf04c044d3355e515af.rtf	1	"2020-01-02 00:00:00+02"
86740292	1308	2	5	40943	444/3323/19	"2019-12-21 00:00:00+02"	"2020-01-01 00:00:00+02"	"Зеліско Р. Й."	http://od.reyestr.court.gov.ua/files/43/ef34e5c72e7b0877f496e2b970b9e6cd.rtf	1	"2020-01-02 00:00:00+02"
86740300	0828	5	1	40415	330/2654/19	"2019-12-23 00:00:00+02"	"2020-01-01 00:00:00+02"	"Куценко О. О."	http://od.reyestr.court.gov.ua/files/43/2b7a4c573537c6e19a88419b417a63ba.rtf	1	"2020-01-02 00:00:00+02"
86740321	1308	2	5	41090	444/3014/19	"2019-12-24 00:00:00+02"	"2020-01-01 00:00:00+02"	"Зеліско Р. Й."	http://od.reyestr.court.gov.ua/files/43/0c6682a75ed0884b2d16f2d1555104d0.rtf	1	"2020-01-02 00:00:00+02"
86740361	1716	2	5	41333	570/1518/19	"2019-05-31 00:00:00+03"	"2020-01-01 00:00:00+02"	"Остапчук Л.В."	http://od.reyestr.court.gov.ua/files/43/dd02ca28f2ee492bec1e057103be9a22.rtf	1	"2020-01-02 00:00:00+02"
86740543	0814	5	1	40355	334/8522/19	"2019-12-21 00:00:00+02"	"2020-01-01 00:00:00+02"	"Ісаков Д. О."	http://od.reyestr.court.gov.ua/files/43/43b9f82e78297a21a2b163377e2942ef.rtf	1	"2020-01-02 00:00:00+02"
86740549	0814	5	1	40346	334/8491/19	"2019-12-13 00:00:00+02"	"2020-01-01 00:00:00+02"	"Ісаков Д. О."	http://od.reyestr.court.gov.ua/files/43/b14bebdadf7b646675938a1a585a0e32.rtf	1	"2020-01-02 00:00:00+02"
86740410	2601	3	1	40376	752/993/19	"2019-09-26 00:00:00+03"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/ae382cbb7741339afb8e18b8a5660676.rtf	1	"2020-01-02 00:00:00+02"
86740379	2601	3	1	40376	752/895/19	"2019-12-06 00:00:00+02"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/e4fd604419bcfa05f54d912686463333.rtf	1	"2020-01-02 00:00:00+02"
86740356	2601	3	1	40376	752/20623/19	"2019-12-06 00:00:00+02"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/8c81930894d5d73e86d81bf0f977a1f6.rtf	1	"2020-01-02 00:00:00+02"
86740408	2601	3	1	1078	752/13081/18	"2019-10-04 00:00:00+03"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/bba9d2edc16fb3f7da24e0c6b80b8c17.rtf	1	"2020-01-02 00:00:00+02"
86740357	2601	3	1	1078	752/25057/18	"2019-12-05 00:00:00+02"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/8ead1eae607f095fc9479b1d16669582.rtf	1	"2020-01-02 00:00:00+02"
86740376	2601	5	1	41461	752/14316/15-ц	"2019-11-11 00:00:00+02"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/4a422b1d12d9d0fce2c3cab2c19d724c.rtf	1	"2020-01-02 00:00:00+02"
86740456	2607	2	5	41101	758/10587/19	"2019-11-04 00:00:00+02"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/48807e93709fbe944e3fc9d6177763c3.rtf	1	"2020-01-02 00:00:00+02"
86740448	2607	2	5	41237	758/14052/19	"2019-12-19 00:00:00+02"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/fc2ff950ea98a1368c390ce56f743bd1.rtf	1	"2020-01-02 00:00:00+02"
86740444	2607	2	5	41090	758/15351/19	"2019-12-16 00:00:00+02"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/4ce688fa5b82a678f03a4d83e4e1f75f.rtf	1	"2020-01-02 00:00:00+02"
86740442	2607	2	5	41379	758/2842/19	"2019-06-01 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/0fe6622bf5834f91837d183e594a234f.rtf	1	"2020-01-02 00:00:00+02"
86740428	2607	2	5	5864	758/16591/18	"2019-03-04 00:00:00+02"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/e324639147664d6e6eefc90ba9690bda.rtf	1	"2020-01-02 00:00:00+02"
86740426	2607	2	5	41254	758/6897/19	"2019-08-12 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/1bfda3ebedf261bea17c431cdd9404a4.rtf	1	"2020-01-02 00:00:00+02"
86740409	2607	2	5	41254	758/8066/19	"2019-08-28 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/386bdfb49d5e3a25a9880a6e2bb4643e.rtf	1	"2020-01-02 00:00:00+02"
86740388	2601	5	1	41461	752/14313/15-ц	"2019-11-14 00:00:00+02"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/de21f5d7f0d346e23cba4c3bd92e32c8.rtf	1	"2020-01-02 00:00:00+02"
86740393	2601	5	1	11671	2-3296/11	"2019-12-03 00:00:00+02"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/70418e77e81cd90a0887f2a470bd327a.rtf	1	"2020-01-02 00:00:00+02"
86740518	2610	2	5	41260	761/3110/19	"2019-06-07 00:00:00+03"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/048aaa961c47d5e2092481695b14f050.rtf	1	"2020-01-02 00:00:00+02"
86740519	2610	2	5	6001	761/6800/17	"2019-03-18 00:00:00+02"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/433baf0b97ad549dab11e8edebd4cead.rtf	1	"2020-01-02 00:00:00+02"
86740496	2610	2	5	41090	761/38979/18	"2019-03-28 00:00:00+02"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."		0	"2020-01-02 00:00:00+02"
86740473	2610	2	5	41217	761/21093/19	"2019-08-02 00:00:00+03"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."		0	"2020-01-02 00:00:00+02"
86740475	2610	2	5	5964	761/1613/18	"2019-01-28 00:00:00+02"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/6d191682f294767d9b14d94f495b4043.rtf	1	"2020-01-02 00:00:00+02"
86740480	2610	2	5	5952	761/19188/18	"2019-02-07 00:00:00+02"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/bfa5f7c01242ca964a2ad3b322e48de7.rtf	1	"2020-01-02 00:00:00+02"
86740363	1716	2	5	41237	570/1589/19	"2019-06-14 00:00:00+03"	"2020-01-01 00:00:00+02"	"Остапчук Л.В."	http://od.reyestr.court.gov.ua/files/43/772a9187e004f7c0e63e367b638d6af1.rtf	1	"2020-01-02 00:00:00+02"
86740545	0814	5	1	40346	334/8492/19	"2019-12-13 00:00:00+02"	"2020-01-01 00:00:00+02"	"Ісаков Д. О."	http://od.reyestr.court.gov.ua/files/43/595c40f3d94f3f596c459a9c9c21d612.rtf	1	"2020-01-02 00:00:00+02"
86740555	0820	5	1	11671	2-50/2010	"2019-10-15 00:00:00+03"	"2020-01-01 00:00:00+02"	"Іванченко М. В."	http://od.reyestr.court.gov.ua/files/43/44f4a3c350f4b1dda33a103d91ca167a.rtf	1	"2020-01-02 00:00:00+02"
86740224	0828	5	2	40496	330/2953/19	"2019-12-27 00:00:00+02"	"2020-01-01 00:00:00+02"	"Куценко О. О."	http://od.reyestr.court.gov.ua/files/43/dda73be3672861a1f0f7bbff781f87e5.rtf	1	"2020-01-02 00:00:00+02"
86740372	2601	3	1	40376	752/5834/19	"2019-10-03 00:00:00+03"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/4d1c6394daab3325363f2019024ff0df.rtf	1	"2020-01-02 00:00:00+02"
86740371	2601	5	1	41454	752/21284/17	"2019-11-20 00:00:00+02"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/61f3078e5f2d408012097e3280caf693.rtf	1	"2020-01-02 00:00:00+02"
86740461	2607	2	5	41101	758/10216/19	"2019-11-01 00:00:00+02"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/0a2f2b0e1f41e82774ed3b7be508f40c.rtf	1	"2020-01-02 00:00:00+02"
86740459	2607	2	5	41252	759/14275/19	"2019-11-04 00:00:00+02"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/2a96f96c9269bf9f2fae21c4bb70ff37.rtf	1	"2020-01-02 00:00:00+02"
86740458	2607	2	5	41083	758/10791/19	"2019-09-10 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/50b361abba9f34e0275ed6ec34ba1b99.rtf	1	"2020-01-02 00:00:00+02"
86740457	2607	2	5	41102	758/6334/19	"2019-11-18 00:00:00+02"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/3aeab7e02ce222bcbf9220d7954a78f2.rtf	1	"2020-01-02 00:00:00+02"
86740449	2607	2	5	41090	758/7555/19	"2019-08-09 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/d72c916291e42cd111e0f438bb221e18.rtf	1	"2020-01-02 00:00:00+02"
86740446	2607	2	5	41072	758/11198/19	"2019-10-21 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/d768f200e0af694a9590a229f3ff7ee9.rtf	1	"2020-01-02 00:00:00+02"
86740445	2607	2	5	41254	758/10179/19	"2019-10-01 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/54ffe0f7123e3f93a912fac7829be9b4.rtf	1	"2020-01-02 00:00:00+02"
86740441	2607	2	5	41090	758/5957/19	"2019-06-21 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/ca732d8e03a66a8538b8f5ea3c22f79d.rtf	1	"2020-01-02 00:00:00+02"
86740440	2607	2	5	41011	758/10970/19	"2019-11-11 00:00:00+02"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/747a0cd4544332c812d0f54cc6303168.rtf	1	"2020-01-02 00:00:00+02"
86740438	2607	2	5	41083	758/87/19	"2019-02-05 00:00:00+02"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/a8b307e9ebe740c8fd3a47791b0c6530.rtf	1	"2020-01-02 00:00:00+02"
86740435	2607	2	5	41080	758/13353/19	"2019-12-26 00:00:00+02"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/db6744980af7bd98b6e93a29a51c7a2a.rtf	1	"2020-01-02 00:00:00+02"
86740432	2607	2	5	41387	758/10340/19	"2019-08-12 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/274820f64b5a0a2497078594bf15e0f2.rtf	1	"2020-01-02 00:00:00+02"
86740424	2607	2	5		758/6894/19	"2019-08-12 00:00:00+03"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/41e24aaa1e0c239f6e6778ed993533a9.rtf	1	"2020-01-02 00:00:00+02"
86740420	2607	2	5	5888	758/15001/18	"2019-01-15 00:00:00+02"	"2020-01-01 00:00:00+02"	"Отвіновський П. Л."	http://od.reyestr.court.gov.ua/files/43/ff2f4ce6a75295dc0c3356668b2b97db.rtf	1	"2020-01-02 00:00:00+02"
86740380	2601	5	1	41454	752/14928/17	"2019-11-22 00:00:00+02"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/19626975fc57c268f14008c6879ddabf.rtf	1	"2020-01-02 00:00:00+02"
86740385	2601	5	1	11671	752/5321/19	"2019-08-16 00:00:00+03"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/f293091adcd67c721fa258142702e7fb.rtf	1	"2020-01-02 00:00:00+02"
86740391	2601	5	1	41461	752/1616/15-ц	"2019-10-25 00:00:00+03"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/755ea6432d5e681312e8787e8edc0542.rtf	1	"2020-01-02 00:00:00+02"
86740394	2601	5	1	41461	752/12805/15-ц	"2019-09-13 00:00:00+03"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/9bd14999b5c41a3eb041b9efe77922f6.rtf	1	"2020-01-02 00:00:00+02"
86740412	2601	5	1	1064	752/24404/18	"2019-11-19 00:00:00+02"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/7291ba29bb1437579c5e1dde85a41d40.rtf	1	"2020-01-02 00:00:00+02"
86740381	2601	5	1	40336	752/16182/19	"2019-08-12 00:00:00+03"	"2020-01-01 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/4ebcc7d8f99a086733d6a02d92394996.rtf	1	"2020-01-02 00:00:00+02"
86740511	2610	2	5	41281	761/13994/19	"2019-04-04 00:00:00+03"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/f0aa186fcdd737a6cfffc124d54f68f7.rtf	1	"2020-01-02 00:00:00+02"
86740512	2610	2	5	41140	761/15542/19	"2019-07-24 00:00:00+03"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/cba02b795546c17f2c32189457b276f4.rtf	1	"2020-01-02 00:00:00+02"
86740517	2610	2	5	5997	761/37558/18	"2019-02-15 00:00:00+02"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/4a9e06207105d76534757f8f14d43b17.rtf	1	"2020-01-02 00:00:00+02"
86740523	2610	2	5	41080	761/16485/19	"2019-08-02 00:00:00+03"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/01d69cb5356c7594d9309fe7336340b4.rtf	1	"2020-01-02 00:00:00+02"
86740525	2610	2	5	41133	761/34329/19	"2019-08-30 00:00:00+03"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/0274d8b99946035434f5d803db012eda.rtf	1	"2020-01-02 00:00:00+02"
86740494	2610	2	5	41090	761/20018/19	"2019-08-28 00:00:00+03"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."		0	"2020-01-02 00:00:00+02"
86740474	2610	2	5	41140	761/17419/19	"2019-06-26 00:00:00+03"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/10ffbf6a5d7de34e0c75bed9d7042aeb.rtf	1	"2020-01-02 00:00:00+02"
86740504	2610	2	5	41080	761/6603/19	"2019-03-01 00:00:00+02"	"2020-01-01 00:00:00+02"	"Мартинов Є. О."	http://od.reyestr.court.gov.ua/files/43/ab9cd584d8e806bd6316278b4ede9f05.rtf	1	"2020-01-02 00:00:00+02"
86739948	0516	2	5	41246	229/346/19	"2019-07-02 00:00:00+03"	"2020-01-01 00:00:00+02"	"Грубник О. М."	http://od.reyestr.court.gov.ua/files/43/3c6738bb07bfe707e1e87aabd02f7985.rtf	1	"2020-01-02 00:00:00+02"
86739954	0527	2	5	41133	233/9085/19	"2019-12-27 00:00:00+02"	"2020-01-01 00:00:00+02"	"Міросєді А. І."	http://od.reyestr.court.gov.ua/files/43/a34e8e5c9c88f019fc43fe9bc4ab6cf3.rtf	1	"2020-01-02 00:00:00+02"
86739972	0706	2	4	40178	302/1416/19	"2019-12-26 00:00:00+02"	"2020-01-01 00:00:00+02"	"Гайдур А. Ю."	http://od.reyestr.court.gov.ua/files/43/36621adfd2de0c72eb9f67d739593a3c.rtf	1	"2020-01-02 00:00:00+02"
86739978	0708	5	1	11671	304/426/16-ц	"2019-12-24 00:00:00+02"	"2020-01-01 00:00:00+02"	"Ганько І. І."	http://od.reyestr.court.gov.ua/files/43/1a469c5bd217d2d9b46fed6421baeb07.rtf	1	"2020-01-02 00:00:00+02"
86739988	0708	5	4	41461	304/877/17	"2019-12-24 00:00:00+02"	"2020-01-01 00:00:00+02"	"Ганько І. І."	http://od.reyestr.court.gov.ua/files/43/c85ba4f84b48ff855176a4592a0812bd.rtf	1	"2020-01-02 00:00:00+02"
